time,quarter,holiday,is_peak,text,code,temperature,humidity,windSpeed,cloud,load,meter
2025-07-03 12:00:00,48,1,1,多云,101,36,55,15,10,600.9396565755209,377.0124104817708
2025-07-03 12:15:00,49,1,1,多云,101,36,55,15,10,604.2129720052084,384.43079630533856
2025-07-03 12:30:00,50,1,1,多云,101,36,55,15,10,604.5017293294271,385.41310628255206
2025-07-03 12:45:00,51,1,1,多云,101,36,55,15,10,606.930908203125,381.53839111328125
2025-07-03 13:00:00,52,1,1,晴,100,37,49,17,10,678.7704467773438,466.5360819498698
2025-07-03 13:15:00,53,1,1,晴,100,37,49,17,10,683.1774698893229,462.32517496744794
2025-07-03 13:30:00,54,1,1,晴,100,37,49,17,10,641.2301228841146,426.17298380533856
2025-07-03 13:45:00,55,1,1,晴,100,37,49,17,10,576.5926310221354,385.69862874348956
2025-07-03 14:00:00,56,1,1,晴,100,37,51,9,10,641.3901163736979,50.267470041910805
2025-07-03 14:15:00,57,1,1,晴,100,37,51,9,10,670.2136637369791,45.87838999430338
2025-07-03 14:30:00,58,1,1,晴,100,37,51,9,10,671.6960856119791,49.9580446879069
2025-07-03 14:45:00,59,1,1,晴,100,37,51,9,10,664.1217244466146,45.6588503519694
2025-07-03 15:00:00,60,1,1,晴,100,37,48,11,10,665.3790690104166,318.2488555908203
2025-07-03 15:15:00,61,1,1,晴,100,37,48,11,10,670.6958821614584,482.5859781901042
2025-07-03 15:30:00,62,1,1,晴,100,37,48,11,10,650.423095703125,471.30804443359375
2025-07-03 15:45:00,63,1,1,晴,100,37,48,11,10,656.8332316080729,486.3889567057292
2025-07-03 16:00:00,64,1,1,多云,101,38,45,14,10,681.4998779296875,528.0042521158854
2025-07-03 16:15:00,65,1,1,多云,101,38,45,14,10,656.1684163411459,528.7297770182291
2025-07-03 16:30:00,66,1,1,多云,101,38,45,14,10,657.9803466796875,530.66357421875
2025-07-03 16:45:00,67,1,1,多云,101,38,45,14,10,661.5329793294271,529.2374674479166
2025-07-03 17:00:00,68,1,1,晴,100,36,53,8,91,698.0371297200521,539.5196533203125
2025-07-03 17:15:00,69,1,1,晴,100,36,53,8,91,623.8673502604166,532.2226359049479
2025-07-03 17:30:00,70,1,0,晴,100,36,53,8,91,444.8084004720052,476.9283955891927
2025-07-03 17:45:00,71,1,0,晴,100,36,53,8,91,424.6116231282552,493.71897379557294
2025-07-03 18:00:00,72,1,0,晴,100,35,57,4,10,422.7197570800781,412.76804606119794
2025-07-03 18:15:00,73,1,0,晴,100,35,57,4,10,432.0996500651042,420.1053975423177
2025-07-03 18:30:00,74,1,0,晴,100,35,57,4,10,427.5483907063802,418.98253377278644
2025-07-03 18:45:00,75,1,0,晴,100,35,57,4,10,417.2251790364583,412.6043701171875
2025-07-03 19:00:00,76,1,0,晴,150,34,66,7,5,409.92137654622394,408.5503438313802
2025-07-03 19:15:00,77,1,0,晴,150,34,66,7,5,411.65366617838544,411.5360819498698
2025-07-03 19:30:00,78,1,0,晴,150,34,66,7,5,407.00390625,37.28207015991211
2025-07-03 19:45:00,79,1,0,晴,150,34,66,7,5,391.35679117838544,40.587816874186196
2025-07-03 20:00:00,80,1,0,多云,151,33,66,9,4,397.49242146809894,42.39241282145182
2025-07-03 20:15:00,81,1,0,多云,151,33,66,9,4,358.1448262532552,39.43448257446289
2025-07-03 20:30:00,82,1,0,多云,151,33,66,9,4,237.86678059895834,46.17942555745443
2025-07-03 20:45:00,83,1,0,多云,151,33,66,9,4,236.63609313964844,47.606207529703774
2025-07-03 21:00:00,84,1,0,多云,151,32,66,16,2,246.00470987955728,46.398963928222656
2025-07-03 21:15:00,85,1,0,多云,151,32,66,16,2,253.00908406575522,46.08264414469401
2025-07-03 21:30:00,86,1,0,多云,151,32,66,16,2,250.28575134277344,45.95011520385742
2025-07-03 21:45:00,87,1,0,多云,151,32,66,16,2,243.14183553059897,46.205057779947914
2025-07-03 22:00:00,88,1,0,多云,151,31,70,16,1,231.99746704101562,199.3204549153646
2025-07-03 22:15:00,89,1,0,多云,151,31,70,16,1,242.81402587890625,242.81402587890625
2025-07-03 22:30:00,90,1,0,多云,151,31,70,16,1,235.11194864908853,235.11194864908853
2025-07-03 22:45:00,91,1,0,多云,151,31,70,16,1,243.53448486328125,243.53448486328125
2025-07-03 23:00:00,92,1,0,多云,151,31,69,19,0,224.52678426106772,224.52678426106772
2025-07-03 23:15:00,93,1,0,多云,151,31,69,19,0,218.08609517415366,218.08609517415366
2025-07-03 23:30:00,94,1,0,多云,151,31,69,19,0,225.97390747070312,225.97390747070312
2025-07-03 23:45:00,95,1,0,多云,151,31,69,19,0,227.1145985921224,227.1145985921224
2025-07-04 00:00:00,0,1,0,多云,151,30,71,9,10,234.85022481282553,452.6180419921875
2025-07-04 00:15:00,1,1,0,多云,151,30,71,9,10,242.23746744791666,479.9305725097656
